"PROD_NBR","PROD_DESC","monthlySaleValue"
"8770174943","GNP IBUPROFEN 200 MG LGL 80",315.07
"3504600433","COQ10 NATURAL 200MG CAPS 30CT WINDML",314.1
"36382401064","MUCINEX CHILD MULTI SYMPTOM BERRY 4OZ",313.61
"30067791806","THERAFLU POWDER NITE SEVR COUGH/COLD 6CT",312.93
"32390001427","NYQUIL CHERRY 12OZ",312.76
"30067200024","EXCEDRIN X/S 24CT",312.42
"8770141128","GNP RANITIDIN 150MG TAB 50",311.82
"30005446391","CENTRUM SILVER TABLET 125CT",311.6
"30088117447","GAVISCON X/STR CHEWABLE 100CT",311.41
"30081073794","NEOSPORIN PLUS PAIN CREAM 0.5OZ",311.22
"31011902090","OPCON-A ALLERGY EYE DROP 15ML",310.78
"8770140409","GNP RANITIDIN 150 MG TAB 24",310.25
"38137004408","BAND-AID TOUGH STRIPS 1SZ 20CT",309.54
"7431215745","MELATONIN 5MG LIQUIGEL 90CT NAT BOUNTY",309.38
"32586610506","ALEVE CAPLET 100CT",308.02
"8770139989","GNP FIBER LAX CAP 160",307.94
"7431201380","VIT B12 1000MCG TAB 100CT NAT BOUNTY",307.91
"30573016976","ADVIL LIQUI-GELS EZ OPEN CAP 160CT",307.78
"9089150116","U/WEAR PREVAIL PROT XXL U/G 4X12",307.74
"5113164114","NEXCARE TEGADERM 2-3/8""X2-3/4"" 8CT",307.51
"75714500246","BREATHE RIGHT CLEAR LARGE 30CT",304.6
"36382421366","DELSYM COUGH+ DM COUGH/CONGEST 6OZ",304
"78765112253","AZO STANDARD TABLET MAX STRENGTH 12CT",301.81
"3504600341","VIT B12 3000MCG LOZENGE 60CT WINDML",301.59
"8770141772","GNP NON-ASPRN X/S CPL 500",300.9
"30045048225","TYLENOL PM EXTRA STRENGTH CAPLET 24CT",300.66
"3660219209","RICOLA BAG S/F MOUNTAIN HERB 19CT",300.19
"30045020425","ZYRTEC OTC 10MG LIQUIGEL 25CT",299.41
"4116742444","ALLEGRA OTC CHILD 12HR 30MG LIQ 4OZ CHT",299.35
"31284353640","BAYER ASPIRIN LO DOSE REGMN TABLET 200CT",299.09
"8770140316","GNP APAP 500 MG EZ CPL 150",298.91
"3660230001","RICOLA BAG HONEY HERB 24CT",297.56
"30573055620","PREPARATION H WIPE REFILL 48CT",297.38
"8770184242","GNP IBUPROFEN CHLD BERRY SUS 4 OZ",297.05
"31053903663","MULTI-PROBIOTIC 15 BILLION",296.8
"30573016020","ADVIL CAPLET 24CT",296.48
"32390003848","DAYQUIL/NYQUIL SEVERE COLD FLU CAP 24CT",294.74
"32390001396","ZZZQUIL LIQUID 6OZ",294.54
"30045064660","RHINOCORT OTC ALLERGY 60 SPRAY",293.87
"30065008515","ALCON NAPHCON-A ALLERGY EYE DROP 15ML",293.65
"31011900738","COLLYRIUM EYE WASH WITH CUP 4OZ",293.52
"8770182470","GNP CHLD PAIN REL GRAPE SUS 4 OZ",292.51
"30187526002","OCEAN SALINE SPRAY BUDDY 2.26OZ",292.23
"8770130771","GNP IBUPROFEN 100 MG BBG SUS 4 OZ",291.6
"32420853210","PRESERVISION MULTIVIT SOFTGEL 60CT",291.15
"8770152394","GNP NAPROXEN 220 MG CPL 100",290.15
"8770189900","GNP NASAL LONG LASTNG SPY 1 OZ",288.44
"124700006","EYE EYES READING GLASSES 15.99",287.82
"8770141773","GNP IBUPROFEN BRN TAB 500",287.62
"8770154973","GNP HYDROCORT 1 % ONT 1 OZ",286.43
"30045040920","MOTRIN IB LIQUID GELS 20CT",286
"8770175605","GNP IBUPROFEN CAP 200MG CPL 100",285.89
"8770191786","GNP TUSSIN DM CLEAR LIQ 4 OZ",284.91
"81483201428","LUDENS BOX WILD CHERRY 20X20CT",284.43
"36382417165","DELSYM 12HR COUGH GRAPE 5OZ",284.12
"8770140513","GNP APAP ARTH 650 MG CPL 50",283.29
"36382426166","MUCINEX SINUS MAX SEVER CNGS RLF LIQ 6OZ",283.22
"32420853230","PRESERVISION MULTIVIT SOFTGEL 120CT",282.86
"81483201041","LUDENS BAG HONEY LEMON 30CT",282.3
"8770141179","GNP ANTI-DIAR 2 MG CPL 72",282.21
"36382426266","MUCINEX SINUS MAX NIGHTTIME 6OZ",282.05
"36382427263","DELSYM CHILD 12HR COUGH GRAPE 3OZ",281.54
"2260002910","SIMPLY SALINE MIST SINUS ALLERGY 1.5OZ",280.09
"8770180042","GNP CLOTRIMAZ ANTI FUNGAL CRM  .5 OZ",279.8
"30573016989","ADVIL LIQUIGEL 160CT",279.7
"1571810430","OCUSOFT EYE LID SCRUB PLUS PAD 30CT",279.6
"8770195173","GNP IBU PSE C/S 200 MG CPL 20",279.5
"36025817101","MAGNESIUM OXIDE 400MG TABLET 120CT CYP",278.49
"30078047397","GENTEAL OINTMENT 3.5GM",278.39
"36382427663","DELSYM CHILD 12HR COUGH ORANGE 3OZ",278.05
"78765130152","AZO STANDARD TABLET 30CT",277.48
"8770110406","GNP ARTIFICAL TEARS DRP 0.5 OZ",277.41
"32390003814","NYQUIL LIQUID SEVERE BERRY 8OZ",277.1
"31254662544","HALLS SUGAR FREE BAG MOUNTN MENTHOL 25CT",277.04
"8770140439","GNP PROTECT XLG MOD+ U/G 4X16",275.28
"30521231100","VASELINE JAR T/S 12X1.75OZ",274.13
"3660207290","RICOLA BAG CHERRY HONEY 24CT",274.13
"30085314201","AFRIN SPRAY NO DRIP 15ML",273.62
"3600038529","DEPEND UNDERWEAR WMN MODABS XL 4X17CT",273.47
"38137004768","BAND-AID COMFORT-FLEX ADHSVE PAD LG 10CT",273.02
"32390003808","DAYQUIL SEVERE CAPLET 12CT",272.96
"36382471016","CEPACOL LOZENGE XSTR CHERRY 16CT",272.95
"35497330751","HYLANDS 4 KIDS COLD COUGH LIQUID 4OZ",272.88
"35254406554","NEXT CHOICE 1.5 MG TAB",272.86
"8770174940","GNP TUSSIN M/S COUGH SYR 4 OZ",272.84
"8770140900","GNP APAP 650 MG 8HR ER CPL 100",272.58
"8770140816","GNP COQ10 100 MG CAP 30",272.5
"30225052547","AYR GEL WITH ALOE 0.5OZ",272.48
"18501100001","PONARIS NASAL EMOL.    0001-01",272.42
"30078052030","EYE SCRUB PADS 30CT ALCON",272.4
"30573017130","ADVIL CHILD SUSPENSION GRAPE 4OZ",272.33
"34580265078","LORATADINE 10MG TABLET 100CT PERRIGO",272.28
"37811201106","CHLORASEPTIC LOZENGE CHERRY 18CT",271.46
"8770140646","GNP TUSSIN DM MAX STRGTH LIQ 8 OZ",269.57
"30521232600","VASELINE PETRO JELLY JAR 3.75OZ",269.33
"3700074084","METAMUCIL SMOOTH ORANGE S/F 15OZ",268.05
"8770141251","GNP DAIRY RLF F/A CHEW TAB 32",268
"5307610326","FUNGI NAIL LIQUID 1OZ",267.54
"38137004431","BAND-AID FLEXIBLE FABRIC 1SZ 30CT",267.14
"30023548730","REFRESH PLUS 0.5 % DRP 30X0.4 ML UD",267.07
"89937800200","PROVEN OLD AMISH FORMULA",266.62
"7431204349","CRAN+C 4200MG SGC 120CT NAT BOUNTY",265.99
"38137116140","JJ GAUZE ROLLED 3 IN X 2.1 YD 5 CT",264.37
"70592800816","NETI POT KIT NEILMED",264.15
"30149003908","PEPTO BISMOL LIQUID ORIGINAL 8OZ",263.6
"4110082067","CLARITIN CHILD 5MG 24HR CHEW GRAPE 10CT",263.6
"3600033593","POISE PAD ULTIMATE LONG 4X27CT",263.34
"30045026225","TYLENOL SINUS SEVERE DAY CAPLET 24CT",262.93
"8770140018","GNP NICOTINE 4 MG MNT GUM 50",261.9
"8770140214","GNP FAMOTIDINE 20MG MX/STR TAB 50",261.8
"72251002600","O'KEEFFES HEALTHY FEET CREAM 2.7OZ",261.3
"8770140764","GNP GLUC CHON ADV 3X TAB 120",260.71
"3504600153","CALCIUM CITRATE+D TABLET 120CT WINDML",260.69
"8770140216","GNP ANTACID CHRY MX/STR LIQ 12 OZ",260.24
"8770174944","GNP IBUPROFEN 200 MG LGL 40",259.9
"3600019202","POISE LIGHT PAD ULTRA THIN 6X30CT",259.61
"32586610503","ALEVE TABLET 50CT",259.3
"31284353430","PHILLIPS COLON HEALTH CAPSULE 30CT",258.84
"30696203356","ARNICARE CREAM 2.5OZ BOIRON",258.79
"8770140112","GNP PHENYLEP TAB 18",257.51
"32390001434","NYQUIL ORIGINAL ALCOHOL FREE 12OZ",257.38
"8770155262","GNP PREG TEST ONE STEP STK 1",256.48
"8770140590","GNP MEDICATED CHST RUB JEL 3.53 OZ",256.47
"7431200238","GLUCOSAMINE CHOND CAP 110CT NAT BOUNTY",256.07
"85374700300","PENETRAN PAIN RELIEF LOT 2.5OZ",255.91
"8770140472","GNP TERBINAFI ATHL FOOT1% CRM 30 GM",255.89
"8770142560","GNP EAR WAX REMOVER DROP 0.5OZ",255.23
"3504605259","GLUCOFLEX JOINT LUBE LIQUID 16OZ",254.79
"30225038080","AYR MIST 1.69OZ",254.65
"76845510841","ALOE VESTA 3IN1 FOAM FOM 8 OZ",254.59
"34200220005","VISINE-A ALLERGY DROP 0.5OZ",254.29
"38004047600","PAD HVY LONG 3X42 TENA/SERENITY",253.85
"8770141171","GNP GAUZE ROL 3X 2.5 YD GZE 5",253.82
"4116705703","ASPERCREME CREAM 3OZ",253.47
"30045013408","IMODIUM A-D LIQUID MINT 8OZ",253.42
"84898500154","HABITROL NICOTINE TRANS PATCH 21MG 7CT",253.3
"8770140750","GNP VIT D 1000 IU TAB 200",251.72
"3660207948","RICOLA BAG LEMON MINT 24CT",251.71
"4910036404","CULTURELLE CAPSULE DAIRY/GLUTN FREE 30CT",251.71
"30573016520","ADVIL GELCAP 24CT",251.63
"7205861079","THICK-IT ORIGINAL THICKENER 36OZ",251.25
"8770140665","GNP ALLERGY CETIR CH CHRY LIQ 4OZ",250.53
"8770196100","GNP IBUPROFEN JUNR ORANGE TAB 24",250.43
"7430000535","BENGAY ULTRA STRENGTH CREAM 2OZ",250.21
"8770141162","GNP TUSSIN DM MAX LIQ 4 OZ",249.97
"8770189480","GNP PREG TEST ONE STEP STK 2",249.32
"38137116128","JJ GAUZE PADS 4IN X4INCH 25CT",249.24
"2260002920","SIMPLY SALINE MIST BABY 1.5OZ",248.81
"8770182463","GNP CHLD PAIN REL BBGM SUS 4 OZ",248.54
"32390000362","VAPORUB JAR 100GM",248.26
"36498014703","RISAQUAD CAPSULE 30CT",247.95
"36382421566","DELSYM COUGH+ DAYTIME COUGH/COLD 6OZ",247.84
"8770140819","GNP FISH OIL 1000 MG SGC 120",247.52
"9089112706","WASH CLOTH PREV 7X12 6X96",247.43
"4138326008","PRELIEF TABLET 120CT",247.42
"61802979041","COMFORT BATH WASH CLOTH 4X8",246.82
"30395003594","HUMCO COLA SYRUP LIQ 4 OZ",246.79
"30045064612","RHINOCORT OTC ALLERGY 120 SPRAY",246.75
"7431218187","VIT B12 5000MCG SUBL 2OZ NAT BOUNTY",246.37
"68142102101","DULCOLAX 10MG SUPPOSITORY 4CT",245.55
"30259030320","MEDERMA GEL 0.7OZ",245.42
"31254662213","HALLS SUGAR FREE BAG HONEY LEMON 25CT",245.03
"31254720430","ZYRTEC OTC 10MG TABLET 5CT",244.98
"30065043132","SYSTANE LUB EYE DROP VL 28 UD",244.91
"8770140661","GNP SINUS WASH REFILL PWD 100",244.74
"8770140309","GNP ASPIRIN EC TAB 300",244.59
"8770141255","GNP DAYTIME COLD & FLU LGL 16",243.88
"8770140040","GNP ADULT WASH CLOTH 50",243.02
"60986304704","TOPRICIN CREAM 4OZ",242.99
"30045083824","TYLENOL ARTHRITIS 8HR CAPLET 24CT",242.69
"8770189435","GNP TOLNAFT 1 % AF CRM 1 OZ",241.51
"85406500212","PINE BROS THROAT DROP BAG LICORICE 32CT",241.39
"30573016430","ADVIL PM CAPLET 40CT",240.84
"3660230184","RICOLA BAG MIXED BERRY W/VIT C 19CT",240.31
"35046004330","COQ10 NATURAL 200MG CAPS 30CT WINDML",239.92
"30067628642","PREVACID OTC 24HR CAPSULE 42CT",239.62
"3504600324","MAGNESIUM OXIDE 400MG TABLET 60CT WINDML",239.32
"31284313105","BAYER ASPIRIN LO DOSE CHWTAB ORANGE 36CT",239.22
"9089110064","BRIEF FULL MAT XL BRF 4X16",239.07
"30031223413","DIMETAPP COLD COUGH 4OZ",238.93
"30132020142","FLEET ENEMA TWIN 2X4.5OZ",238.64
"8770140777","GNP IRON 65MG TAB 125",238.59
"8770140896","GNP POVIDONE 10% IODINE SOL LIQ 8 OZ",238.53
"7431227800","FISH OIL 1000MG EC SGC 120CT NAT BOUNTY",237.87
"30031873712","ROBITUSSIN PEAK COLD DM S/F CGH/CONG 4OZ",237.63
"30031874220","ROBITUSSIN PEAK COLD MULTI SYMPTOM 8OZ",237.59
"70059600000","XLEAR NASAL WASH SPRAY 1.5OZ",236.61
"30005550924","CALTRATE 600-D TABLET 120CT",236.26
"2052518367","DIGESTIVE ADVNTGE PROBIOTIC GUMMY 60CT",235.19
"8770141191","GNP NITETIME 6HR ORIG LIQ 12 OZ",234.59
"30031874120","ROBITUSSIN LINGER COLD LA LIQUIGEL 20CT",233.63
"8770140464","GNP ANTI-DIAR EZ OPEN CPL 18",233.45
"36519720104","EMETROL LIQUID CHERRY 4OZ",233.3
"30869068638","CITRATE MAGNESIUM LEMON 12X10OZ CMS",232.47
"88679021620","BENEFIBER POWDER S/F 62 SERVINGS 8.7OZ",231.42
"30045029532","IMODIUM A-D CAPLET 24CT",231.15
"35497342024","HYLANDS PRID DRAWING SALVE OINTMENT 18GM",230.87
"1650055080","TRUBIOTICS DIGETSIVE CAPSULE 30CT",230.71
"31011903586","BIOTRUE MULTI-PURPOSE SOLUTION 10OZ",230.55
"78765142067","AZO CRANBERRY TABLET 50CT",230.15
"8770140155","GNP TUSSIN CF LIQ 4 OZ",229.87
"3700040511","METAMUCIL DIGESTIVE HEALTH CAPSULE 160CT",229.69
"2260008552","SIMPLY SALINE WOUND WASH 210ML",229.62
"30043001718","GAS-X X/STR CHEWABLE PEPPERMINT 18CT",229.29
"8770140485","GNP IBUPROFEN D/F BERY SUS 4 OZ",229.22
"8770141327","GNP ALLERGY CETIR CH GRP SF LIQ 4OZ",228.81
"3600012777","DEPEND SILHOUETTE WMN MAX L/XL 4X10CT",228.4
"36761831030","SENOKOT S TABLET 30CT",228.21
"7431207961","BIOTIN 1000MCG TABLET 100CT NAT BOUNTY",227.9
"7431200530","B COMPLEX W/C TABLET 125CT NAT BOUNTY",226.66
"30031875112","ROBITUSSIN SEVERE MS LIQ C/C/F 4OZ",226.62
"8770140776","GNP IRON 45MG SLOW RELESE TAB 30",226.59
"38137004424","BAND-AID TOUGH STRIPS XL 10CT",226.56
"31254663261","HALLS DEFENSE BAG S/F ASST CITRUS 25CT",226.38
"30573016420","ADVIL PM CAPLET 20CT",225.99
"1101731406","SCHOLLS MASSAGE GEL INSOLE MEN",225.87
"30132070336","FLEET ENEMA BISACODYL 10MG/30ML 37ML",225.51
"30085075608","AFRIN SPRAY 30ML",225.12
"30023455430","REFRESH CELLUVISC DRY EYE 30CT",224.9
"7431202532","CO Q10 400MG SOFTGEL 39CT NAT BOUNTY",224.4
"4110080614","CLARITIN 10MG 24HR TABLET 45CT",224.27
"8770106213","GNP ANTI GAS 180 MG SGC 60",224.2
"36519727516","BONINE 25MG CHEW TABLET 16CT",223.65
"7431251697","BIOTIN 10000MCG SFTGL 120CT NAT BOUNTY",223.64
"36382401569","MUCINEX FAST MAX COLD 9OZ",223.43
"32586656155","ALEVE LIQUID GELS 40S",223.32
"3700040514","METAMUCIL DIGESTIVE HEALTH CAPSULE 100CT",223.3
"3504600334","OMEGA 3 1000MG EPA DHA SGC 90CT WINDML",223.25
"8770190081","GNP ANTACID ASST TAB 150",222.55
"8770142504","GNP MUCUS RELIEF DM MAX 6OZ",222.38
"2260002930","SIMPLY SALINE MIST ORIGINAL 3OZ",222.22
"4746906211","MELATONIN 10MG TAB FAST DSLV 60CT NATROL",221.75
"30045020431","ZYRTEC OTC 10MG LIQUIGEL 12CT",221.52
"32390001432","NYQUIL COUGH 12OZ",221.16
"7431207901","MELATONIN QD 3MG TAB 120CT NAT BOUNTY",221.15
"8667942464","ATTENDS BARIATRIC UNDERWR XXL XAB 4X12CT",220.87
"4110001511","AFRIN SPRAY NO DRIP XTR MOIST 15ML",220.69
"36373614308","STYE OINTMENT 0.125OZ",220.67
"32586610505","ALEVE TABLET 100CT",220.58
"3600012779","DEPEND UW MEN REAL L/XL U/G 4X10",220.35
"9089120018","U/PD PREVAIL DSP 23X36 PAD 4X18",220.17
"7431201751","VIT E 400 DL-ALPH SGC 120CT NAT BOUNTY",219.95
"8770141116","GNP LORATADIN D12 BTC TAB 10",219.88
"3504600109","ACIDOPHILUS W/ PECTIN CAP 100CT WINDMILL",218.8
"9110810013","COLD-EEZE BOX CHERRY 18CT",218.73
"38137004452","BAND-AID FLEXIBLE FABRIC KNUCK/FNGR 20CT",218.66
"7007440707","ENSURE PLUS RETL VANILLA BTL 4X6X8OZ",217.88
"7430001067","VISINE TEARS DRY EYE RELIEF 0.5OZ",217.73
"30081067020","SUDAFED 12HR CAPLET PSE 20CT",217.2
"1650053505","CITRACAL MAXIMUM CAPLET 120CT",216.69
"87701426865","GNP APAP PM CAPLET 500MG 50CT",216.42
"30023449130","REFRESH OPTIVE ADVANCED PRSR/FR 30X.01OZ",216
"3600019740","DEPEND FITTED BRIEF MAX PROTCT MD 4X16CT",215.45
"1650053760","ALKA-SELTZER PLUS TABLET COLD COUGH 20CT",215.15
"32420843262","PRESERVISION MULTIVIT TABLET 120CT",214.89
"7431213430","BIOTIN 5000 MCG SOFTGELS 72CT NAT BOUNTY",214.45
"31284306132","BAYER ASPIRIN LO DOSE 81MG TABLET 32CT",214.38
"30696051154","ARNICARE GEL 1.5OZ BOIRON",214.31
"85406500202","PINE BROS SOFT DRP NAT HNY TIN",214.27
"30259030350","MEDERMA GEL 1.76OZ",214.04
"76056949412","MAG-OX 400MG TABLET 120CT",213.83
"67811225415","CLEAR EYES REDNESS RELIEF 0.5OZ",213.59
"31284353636","BAYER ASPIRIN TABLET 200CT",213.5
"30904572889","ALLERGY CLEAR-ATADINE 10MG TAB 90CT MAJ",213.47
"68142103202","ZANTAC 150 TABLET COOL MINT 24CT",212.83
"31254663223","HALLS BREEZERS BAG S/F COOL BERRY 20CT",212.62
"36373612002","NIX CREAM RINSE 1% 2OZ",212.27
"36382420120","MUCINEX SINUS-MAX SEVERE CONGEST TAB 20C",212.14
"34494610182","OMEGA-3 2100 SGC 60",211.89
"8770140580","GNP IBUPROFEN JUNR GRAPE CHW 24",211.82
"30573017920","ADVIL JR CHEWTAB GRAPE 24CT",211.68
"64786520221","AIRBORNE CHEW BERRY 32CT",211.3
"36382427464","MUCINEX CHILD EXPECTORANT COUGH CHRY 4O",210.95
"30045013404","IMODIUM A-D LIQUID MINT 4OZ",210.89
"9089120010","PREVAIL 10 EX.LARGE",210.82
"30573016743","ADVIL PM LIQUIGEL 40CT",210.65
"4110080673","ZEGERID OTC 20MG CAPSULE 14CT",210.63
"32390003802","ZZZQUIL LIQUIGEL 12CT",210.42
"8770140652","GNP IBUPROFEN CHLD BGUM SUS 8 OZ",210.14
"61126999100","RED BULL ENERGY DRINK",209.77
"7431252802","NB MELATONIN 10MG QK DISV TAB 45CT",209.76
"72533499901","ENDOMUNE PROBIOTIC",209.7
"30045027525","TYLENOL SINUS CONGEST DAY CAPLET 24CT",209.65
"4110008022","CLARITIN 24HR TABLET 5CT",209.51
"4116777731","HERPECIN-L LIP BALM 2.8GM",209.29
"30573266024","ALAVERT D 12HR TABLET PSE 24CT",209.17
"81483201053","LUDENS BAG SUGAR FREE CHERRY 25CT",208.88
"30087086644","D-VI-SOL VIT D 400IU DROP 50ML",208.85
"1101731405","SCHOLLS MASSAGE GEL INSOLE WOMEN",208.3
"35497329561","HYLANDS LEG CRAMP TABLET 50CT JDEOBS",208.24
"1650050492","RID COMPLETE LICE ELIMINATION KIT",208.18
"31101741025","LOTRIMIN AF SPRAY POWDER 4.6OZ",208.11
"85916710006","CENTRAL LINE OPTICS READERS",207.87
"30045017005","BENADRYL-D KIDS ALLRGY/SINUS LIQ GRP 4OZ",207.85
"30573019510","ADVIL CONGESTION RELIEF CAPLET 10CT",207.57
"8770141083","GNP BISA-LAX 5MG TAB TAB 25",207.42
"75475622002","U/PD QUIKSORB REUS 34X35 PAD",207.34
"7631430202","EMERGEN-C VIT C 1000MG TANGERINE 30CT",207.26
"8667931388","ATTENDS WASH CLOTH CONVENIENCE PAK 72CT",206.73
"31235012350","BOROLEUM NASAL SOOTHING OINTMENT 0.6OZ",206.33
"8770198159","GNP CHLD PAIN RELV N/ASPR SUS 4 OZ",206.06
"8770198370","GNP GAS RELF SGC 30",206.04
"31254662159","HALLS BREEZERS BAG COOL BERRY 25CT",205.91
"8770142710","GNP MUCUS-D BTC 600MG PSE TAB 36CT",205.87
"71683729150","PEPCID COMPLETE TABLET BERRY 50CT",205.69
"30088117112","GAVISCON LIQUID 12OZ",204.76
"36382450066","MUCINEX FAST MAX NITE COLD FLU 6OZ",204.58
"3504600083","FE STOOL SOFTNER TR CAPSULE 60CT WINDML",204.22
"30603015021","DOC-Q-LACE 100MG CAPSULE 100CT QUALITEST",204.09
"30574050801","FERROUS GLUC 324 MG TAB 100",203.68
"85707400177","DOMEBORO ASTRIGENT POWDER SOLUTION 12CT",203.5
"31254717167","BENADRYL ITCH STOP MAX STR CREAM 1OZ",202.87
"36373612301","VITRON-C TABLET 60CT",202.54
"70592800308","SINUS RINSE STARTER PACK KIT",202.44
"7431201140","VIT D 400IU TABLET 100CT NAT BOUNTY",202.19
"36382473016","CEPACOL ES LOZ SORE THRT HNYLEM 16 JDOBS",202.1
"8770140623","GNP URINARY MAX PN/RLF TAB 12",201.8
"75475622006","U/PD QUIKSORB REUS 36X54",201.73
"8770142676","GNP TUSSIN MUCUS & CHEST CONGESTION 4OZ",201.57
"30067628628","PREVACID OTC 24HR CAPSULE 28CT",201.51
"7513753005","COMPOUND W FREEZE OFF 8CT",201.29
"30085096315","LOTRIMIN AF CREAM 12GM",200.68
"76394805073","PEARLS PROBIOTIC SOFTGEL TAB 30CT",200.63
"7431213437","CALCIUM+D 1200MG SFTGL 120CT NAT BOUNTY",200.18
"8667937733","ATTENDS DERMADRY BRIEFS XL 3X20CT",198.9
"3600013792","DEPEND MEN GUARD MAXABS 2X52CT",198.86
"7431201540","ACIDOPHILUS X/S CAPSULE 100CT NAT BOUNTY",198.64
"30088117312","GAVISCON X/STR LIQUID 12OZ",198.63
"8770140213","GNP ACID REDC 20MG MX/STR TAB 25",198.58
"30045021242","IMODIUM MULTI SYMPTOM CAPLET 42CT",198.48
"32390001431","NYQUIL COUGH 8OZ",198.15
"1650055531","ALKA-SELTZER PLUS LIQUIGEL DAY/NITE 20CT",197.94
"37811201104","CHLORASEPTIC SPRAY S/F MENTHOL 6OZ",197.43
"30904791540","IBUPROFEN 200MG TAB BROWN 500CT MAJOR",197.29
"8770182676","GNP SLEEP AID TAB 32",197.16
"30573119120","DRISTAN 12HR FAST ACT NASAL SPRAY 0.5OZ",197.11
"7431204750","VIT C 500MG TR CAP 100CT NAT BOUNTY",197.01
"8770141203","GNP NITETIME COLD & FLU LGL 24",196.76
"8770182673","GNP NAPROXEN 220 MG",196.61
"30904580315","SUDOGEST 120MG TABLET PSE 10CT MAJOR",196.45
"38004054800","U/WEAR WMNS SUP+ S/M 4X18 TENA/SER",196.42
"31284351050","BAYER ASPIRIN CAPLET BACK BODY 50CT",196.2
"7346206305","SARNA LOTION SENSITIVE MAX STRENG 7.5OZ",196.05
"8770170344","GNP GAS RELIF 80 TAB 100",195.86
"7431207903","MELATONIN 3MG QUK DIS TAB 240CT NAT BNTY",195.8
"9484130034","SIMILASAN IRRTATD EYE RELIEF DROP 0.33OZ",195.79
"31254715040","TUCKS PAD 40CT",195.62
"68142103005","ZANTAC 75 TABLET 30CT",195.53
"30766739287","TUMS SMOOTHIE TABLET FRUIT 60CT",195.18
"31254662542","HALLS SUGAR FREE BAG BLACK CHERRY 25CT",194.96
"36761830020","SENOKOT TABLET 20CT",194.69
"32420863210","PRESERVISION MULTIVIT LUTN SOFTGEL 50CT",194.4
"32390000617","VAPORUB BABY 50GM",194.39
"7431230421","YOUR LIFE MULTIVIT GUMMY 75CT NAT BOUNTY",194.39
"4116775142","CAPZASIN-HP 0.1% ODOR FREE CREAM 1.5OZ",194.38
"30536137223","NICOTINE GUM 4MG 110CT WATSON",194.19
"30065036104","OPTI-FREE PURE MOIST MULTIPURPOSE 10OZ",193.97
"7431200690","VIT C 1000MG ROSEHP TAB 100CT NAT BOUNTY",193.95
"3504600486","TURMERIC CURCUMIN 100MG CAP 60CT WINDML",193.81
"36382419120","MUCINEX FAST MAX COLD CAPLET 20CT",193.63
"8770141175","GNP MIGRAINE CAP 50",193.04
"30766074052","TUMS REGULAR TABLET PEPPERMINT 150CT",192.6
"32390001254","SINEX PUMP MOISTURIZING 0.5OZ",192.41
"64786520334","AIRBORNE CHEW CITRUS 32CT",192.34
"8770140842","GNP OMEPRAZOL 20MG BOTTLE TAB 14",191.73
"38004049400","PAD HVY LONG 3X56 TENA/SERENITY",191.38
"7431253545","OPTIMAL SOLUTION HAIR SKIN NAIL GUMMY 80",191.18
"38137004708","BAND-AID COMFORT-FLEX CLEAR SPOTS 50CT",191.06
"38137116124","JJ GAUZE PADS 2IN X2INCH 25CT",190.97
"8770141192","GNP NITETIME 6HR ORIG LIQ 8 OZ",190.55
"68142102202","DULCOLAX STOOL SOFTENER LIQUIGEL 25CT",190.36
"5307611112","SAFETUSSIN 30 DM EXPECT DECONGESTANT 4OZ",190.18
"73221630095","ZICAM RAPIDMELT LEM LIME ECHINACEA 25CT",190.16
"8770140142","GNP ALLERGY SNUS PE MAX TAB 24",189.72
"63347232258","CLEARBLUE PLUS PREGNANCY TEST ANALOG 2CT",189.66
"3927822010","TIGER BALM OINTMENT XTRA STRENGTH 18GM",189.08
"30149003942","PEPTO BISMOL LIQUID ORIGINAL 12OZ",188.96
"30005475756","CENTRUM MEN TABLET 120CT",188.35
"32390001437","DAYQUIL COUGH LIQUID 12OZ",188.29
"75714500242","BREATHE RIGHT CLEAR SMALL/MEDIUM 30CT",188.29
"3076803121","OSTEO BI-FLEX TRPL STRENGTH CAPLET 80CT",188.25
"8770141269","GNP VIT D 1000 IU SGC 250",188.25
"8770141146","GNP ACID REDC 20MG M/S TAB 100",187.81
"4110080884","CORICIDIN HBP NIGHTTIME M/S CLD LIQ 12OZ",187.32
"7431219491","MELATONIN 10MG CAPSULE 60CT NAT BOUNTY",187.3
"4910040021","CULTURELLE CAPSULE DIGESTIVE HEALTH 50CT",187.25
"31053900211","VITAMIN D 1000IU DUGLAS.100TAB",187.2
"35497375162","HYLANDS EAR ACHE DROP 0.33OZ",186.89
"4129807052","MABIS REUSABLE UNDERPAD 34X24",186.89
"9089124808","BRIEF NU-FIT BRTH XL BRF 4X15",186.79
"30521234500","VASELINE PETRO JELLY JAR 13OZ",186.34
"3700074079","METAMUCIL SMOOTH ORANGE 30.4OZ",186.33
"36761815008","BETADINE SOLUTION 10% 8OZ RETL",186
"3600019575","POISE PAD MODERATE LONG REG 6X16CT",185.96
"8770160113","GNP ANTACID SUS 12 OZ",185.71
"8770141108","GNP ALLRG DAY S/F BG 5MG SYR 4 OZ",185.52
"4116700843","ICY HOT BACK PATCH 5CT",185.5
"3847245113","ARCH CUSH F/L #3 8-10",185.1
"64193230312","GLOVE NITRILE P/F L/F MD GLV 100",184.89
"30023079830","REFRESH TEARS DROP 2X15ML",184.87
"4116741221","ALLEGRA OTC 24HR 180MG GELCAP 24CT",184.87
